intercept,percent_white_100,med_income_1000s,median_age
-6.35993705416319,0.0185043791117924,0.0100420694184712,-0.00518048372661992
-6.44469481568122,0.0193034896820711,0.0105475667691139,-0.0040986322650784
-6.46800311206118,0.0183373306562604,0.0107484264884691,-0.0021139231555988
-6.43403751796012,0.0184647598140967,0.00961680315240075,-0.00272256022197194
-6.49805286251988,0.0188418071816993,0.0115215986820944,-0.00324061095480774
-6.47431365137689,0.0185810629552087,0.0120600135953427,-0.00283807392611654
-6.47431365137689,0.0185810629552087,0.0120600135953427,-0.00283807392611654
-6.47431365137689,0.0185810629552087,0.0120600135953427,-0.00283807392611654
-6.47431365137689,0.0185810629552087,0.0120600135953427,-0.00283807392611654
-6.25550464388421,0.0178650001188971,0.00952595965607641,-0.00463531271864305
-6.43465976281812,0.0188388294675486,0.0107123533367782,-0.00252486141670639
-6.35099340269625,0.0182021143441529,0.010122745551906,-0.00334453923030919
-6.46589693740122,0.0178972402076154,0.0116164194890731,-0.000222582367171809
-6.33068603434371,0.0182801583624592,0.0102918871867014,-0.00415233112867638
-6.4529512020111,0.0186790291211861,0.010315571430692,-0.00240706230913959
-6.34669873804253,0.0176599266445752,0.0103909215806579,-0.00377029623594839
-6.37076181231306,0.0191563852855865,0.0104323087556885,-0.0051655695775782
-6.26961932816242,0.0184129920116722,0.00925621407403934,-0.00543902718460138
-6.36890897860532,0.0186106649539562,0.0103841959856472,-0.00433955690932856
-6.32178426451491,0.0181791641049691,0.010476766736935,-0.00401837142056221
-6.32976471928947,0.0187578405297677,0.0100176594323926,-0.00481097089922797
-6.34544196432637,0.0186208673859245,0.00984077910439723,-0.00336094713417823
-6.41226300262741,0.0186807957660691,0.011140766777801,-0.00383161825439143
-6.36523577156137,0.0190510894565904,0.0103591492612087,-0.00393868028465448
-6.34428619411563,0.0177693275345802,0.0109950853641686,-0.00420562586876671
-6.33844758968842,0.0183365630087521,0.0113771066774184,-0.00474257169043019
-6.33844758968842,0.0183365630087521,0.0113771066774184,-0.00474257169043019
-6.33844758968842,0.0183365630087521,0.0113771066774184,-0.00474257169043019
-6.33844758968842,0.0183365630087521,0.0113771066774184,-0.00474257169043019
-6.33844758968842,0.0183365630087521,0.0113771066774184,-0.00474257169043019
-6.58065856575656,0.0186296899948077,0.0131193330599987,-0.00161120435021356
-6.58065856575656,0.0186296899948077,0.0131193330599987,-0.00161120435021356
-6.58065856575656,0.0186296899948077,0.0131193330599987,-0.00161120435021356
-6.39723794667297,0.0183553372085091,0.0110452454026539,-0.00355051856363124
-6.34997897226323,0.0180385798160797,0.0103532335879728,-0.00364819691418918
-6.39862749769936,0.0183512136930851,0.0108627948956847,-0.00430549682600112
-6.33711750358169,0.0188928230218913,0.0100700858720897,-0.006488032822888
-6.40997283512152,0.01877407613042,0.0108088907429522,-0.00491664706453628
-6.35567611357525,0.0191430812837653,0.0104723256147208,-0.00613315983262912
-6.44178918103478,0.0191357439589488,0.0106066442926343,-0.0036998088635921
-6.36940387041891,0.0191149401314469,0.0102155255821322,-0.00504583118132885
-6.4431287123884,0.0190958184703236,0.0110087301996946,-0.00384220640147417
-6.40190704694749,0.0198282582235252,0.0103077912108723,-0.00505289358038889
-6.28369583604179,0.0182562650456099,0.00977150122263094,-0.00424040734754171
-6.38127396416094,0.018889425638764,0.0101130129476328,-0.00485622111139697
-6.30461329782776,0.0184183499006955,0.0105815609856931,-0.00523889712337088
-6.27418194246019,0.0182955632682543,0.00988014294366293,-0.00652933128022998
-6.45384178310916,0.0185723734715259,0.0103964231885078,-0.00307593070630572
-6.38021358707499,0.0185183885266606,0.0110646935264214,-0.00386773706725172
-6.40660514608124,0.0190913559458982,0.011656737483396,-0.00508154804748754
-6.44339968764102,0.0189415152619893,0.0118655607540459,-0.00381880494272143
-6.44339968764102,0.0189415152619893,0.0118655607540459,-0.00381880494272143
-6.33047770965965,0.0189180381473951,0.0109970433616384,-0.00500609159408224
-6.46068051823384,0.0195245757075991,0.010959585646434,-0.00335471187702514
-6.39099719823199,0.0185937202353774,0.0111802539359416,-0.00426758868038643
-6.40869066158298,0.0189261099940506,0.0107219405150413,-0.00341122538015754
-6.39037040753109,0.0198342464605722,0.0109821787747214,-0.00660908370164983
-6.39422119664816,0.018533488367797,0.0111127068418937,-0.00428377257356813
-6.42626986311065,0.0186382269804573,0.010324431768641,-0.00354215059304142
-6.39118862587627,0.0179687714464987,0.0108742096763834,-0.00211665404127799
-6.32100974368313,0.0185754049772383,0.0109982460293541,-0.0045069850900263
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.37249865931457,0.0199578459276618,0.0121149699566677,-0.00604853875707072
-6.33941824714437,0.0184988986685538,0.0105521263032097,-0.0052587998377207
-6.4268808863521,0.0186343771610972,0.0108878825741531,-0.0038886208104584
-6.35915760525452,0.0189683364269563,0.0105302189596737,-0.00587924641598347
-6.3642309602176,0.0190086345236604,0.0104771430146043,-0.00639527096287688
-6.41381636830711,0.0195446163366602,0.0098101606501994,-0.00545423079515983
-6.387066404991,0.0194024766788628,0.0105800905582179,-0.00620209624671538
-6.34166193475927,0.0183414718544298,0.0106612733165266,-0.00536532468047901
-6.39705788961552,0.0186004665479249,0.00986198962538864,-0.00361579648056474
-6.46444058655421,0.0191775028212335,0.0108231702394166,-0.00536460822825099
-6.3903370422629,0.0194517496623582,0.0103294876912937,-0.00548932446558721
-6.37454898714163,0.0193756169599108,0.0101972377785933,-0.00586848606137831
-6.42434527769254,0.0193074077810384,0.0110828174756586,-0.00467904395818037
-6.44567436512375,0.0191691493271427,0.0104203349627089,-0.00447393657705602
-6.42905343134372,0.0188986663514554,0.0105300127505793,-0.0033789208573194
-6.34842536427691,0.0183577661802848,0.0103019780921429,-0.00402264804222765
-6.3678998090018,0.0183441390599244,0.0108192924638645,-0.00384099527571852
-6.40070819146416,0.0182850320170812,0.0101919946409582,-0.00330580081482933
-6.44026850850058,0.0186484964869939,0.0105108646069843,-0.00406573311577827
-6.49855444286858,0.0190387183433386,0.0120958425593742,-0.00271371794500355
-6.49855444286858,0.0190387183433386,0.0120958425593742,-0.00271371794500355
-6.60305397861274,0.0191458893422787,0.0128174869528967,-0.00189803109014073
-6.60305397861274,0.0191458893422787,0.0128174869528967,-0.00189803109014073
-6.60305397861274,0.0191458893422787,0.0128174869528967,-0.00189803109014073
-6.60305397861274,0.0191458893422787,0.0128174869528967,-0.00189803109014073
-6.30139547492083,0.0181435373595487,0.00877093905108195,-0.00398001849943949
-6.42619166392238,0.0191140175033175,0.0125141536628914,-0.00413356656675206
-6.42619166392238,0.0191140175033175,0.0125141536628914,-0.00413356656675206
-6.42619166392238,0.0191140175033175,0.0125141536628914,-0.00413356656675206
-6.42619166392238,0.0191140175033175,0.0125141536628914,-0.00413356656675206
-6.42619166392238,0.0191140175033175,0.0125141536628914,-0.00413356656675206
-6.28602356630931,0.0179716617815425,0.010032251785511,-0.00611486777148434
-6.46650589211025,0.018767256037091,0.0106204017129308,-0.00331791558278463
-6.42379190187258,0.0194222997231296,0.0103221860499791,-0.00458631080950082
-6.33539434887882,0.01948370584046,0.0104558560513347,-0.00669129185427158
-6.37748113619626,0.0190810470079703,0.0103878672005983,-0.00384887454312614
-6.36392061135519,0.0192422768474015,0.0100643459763455,-0.00628370617665147
-6.42597242812404,0.0193876768357449,0.010298533878363,-0.00409607454014556
-6.4097228604541,0.020227336365999,0.0106112318021177,-0.00556803490706791
-6.4266513695313,0.0193953369899515,0.0105161773155926,-0.00618643586389166
-6.41380321472618,0.0191803025672793,0.0105971830768509,-0.00445273188192105
-6.3054896466186,0.0186483976452631,0.0101252692939999,-0.00527405488435518
-6.38994417052421,0.0196784683075403,0.0106247591353102,-0.00483740366534724
-6.33267980195796,0.0192194497686685,0.00964875760256733,-0.00517335622399637
-6.38107541356321,0.0201202622868548,0.0106114558757844,-0.00651347369846674
-6.37723307939062,0.0192847271002573,0.0106901097860568,-0.00507937894296584
-6.34428821420898,0.0196100614813364,0.011119843242224,-0.00603215754250393
-6.30930924587283,0.0191862172344608,0.011537590812475,-0.00557323969048477
-6.36634404663605,0.0191367016735099,0.00832786821876199,-0.00410581596821122
-6.47158358346321,0.0200750199507487,0.011685263971363,-0.00481044838298957
-6.42552281633679,0.019156770758114,0.0104847122333143,-0.00338605608425182
-6.35039817936631,0.0181822806511727,0.0100392636124597,-0.0028268692879954
-6.35911711340586,0.0179326423466019,0.0101131883349181,-0.0037092768961474
-6.50849895041354,0.019177671510861,0.0108416708016011,-0.00266247154781019
-6.42081564501136,0.018235025855461,0.00987803046790332,-0.00262996426884585
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.4140347128498,0.0187161252856798,0.0111631120390011,-0.00314431492541548
-6.40962562698245,0.0190609283635666,0.0107960811807557,-0.0052790937312999
-6.35370745234869,0.0186349995388461,0.0103567262546138,-0.00526070784102943
-6.34163068408984,0.0181273068357538,0.0103461716464679,-0.00362604287196751
-6.51345071282052,0.0184242705164413,0.0105773315269158,-0.00186370973000622
-6.43414675490154,0.0193886604628492,0.0111381416488832,-0.00412739602222927
-6.32173443706007,0.0188018077291094,0.00962176627962669,-0.00591389399623009
-6.38934251944147,0.019097222410249,0.01124834820638,-0.00522614257700919
-6.26095226884491,0.0190285174578751,0.0104215531547617,-0.00732285851514982
-6.26440540598563,0.0190176108005922,0.0101026508667783,-0.00532496513274266
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39977713026239,0.0198228756699293,0.0109876616496517,-0.00463741082390657
-6.39321641221978,0.0189120739356911,0.00957971231426497,-0.00541046868026391
-6.60268785006464,0.0203643515774901,0.0117020833179606,-0.00393806496565435
-6.36724532024861,0.0191916309186324,0.009424674519668,-0.00580296721027328
-6.39234769355081,0.0192354416645018,0.0104341943496534,-0.00537747051920413
-6.43925100544597,0.0191108992756225,0.0104337165146513,-0.0042468094010653
-6.42035956944476,0.0193205144043184,0.0104290323017446,-0.00449561899382243
-6.37022656895594,0.0189478911807634,0.0102930308086655,-0.00395912852562971
-6.39369584174651,0.0189159920191208,0.0105454692862992,-0.00413704531416347
-6.2494255224964,0.0186153223350254,0.00879743266000069,-0.00610605793066795
-6.46456350216818,0.0194454366394739,0.0109692098713999,-0.00381696663941566
-6.34554192430597,0.0189617240772069,0.0104545390498802,-0.00471136348819391
-6.43528658301174,0.0199610419742717,0.01054601673279,-0.00403042451089565
-6.43528658301174,0.0199610419742717,0.01054601673279,-0.00403042451089565
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.39244465375389,0.0193592017224862,0.0108675558705442,-0.00434847402266087
-6.49915787278256,0.0199446551323578,0.011641392202981,-0.00439959532091093
-6.3515467748748,0.0186114859624199,0.0110590659618677,-0.00474235161757338
-6.34710336001851,0.0184682694600927,0.00987567540368506,-0.00376369774704149
-6.36451290013672,0.0188773761418764,0.0107333423578378,-0.0049059511449655
-6.3471627413204,0.0197798706590651,0.0103138578241947,-0.00624549517878111
-6.44363940111059,0.0195754903929621,0.00998612102842888,-0.00478109328884653
-6.44679977448134,0.0187789982134597,0.0107436653774877,-0.00395788853394148
-6.37281029072703,0.0183106011019393,0.010581680263724,-0.00429413531865076
-6.41451944699353,0.0187998489042072,0.0107709034126949,-0.00364558563937777
-6.41713595975956,0.0183910920608824,0.0106476562013169,-0.00362133380465781
-6.41713595975956,0.0183910920608824,0.0106476562013169,-0.00362133380465781
-6.39790418246367,0.0188146342986714,0.0105947432687273,-0.00413662589621816
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.45662936750101,0.0198156845137761,0.0110716887323122,-0.00364356133978814
-6.37538777001232,0.018859742673623,0.00983955927230188,-0.00355253507794106
-6.32005516555518,0.0186610868850561,0.0100020676813295,-0.00439487827035007
-6.34719895033648,0.0192124732871453,0.00953725981506059,-0.00497724572910592
-6.24979128934962,0.0179240948195391,0.0104243757141508,-0.00475732163248639
-6.34508753398283,0.0175782168302788,0.00976341325005961,-0.00227058878128758
-6.3680131337262,0.0186261570335785,0.0104965031349981,-0.00479513303613289
-6.34958829096119,0.018582429713732,0.00989038374044944,-0.00561278263189911
-6.40669677155946,0.0189830539059785,0.0103426177989899,-0.00503501661112361
-6.44456405668037,0.0191834335637731,0.0104949785705892,-0.00484759709675506
-6.30067137276224,0.0182242605453384,0.00996262145252043,-0.00512384052088586
-6.4649153304378,0.0188489994551732,0.0102900565122322,-0.00242238518988994
-6.42818479713967,0.0191465669049652,0.0102770163115647,-0.00413452939954562
-6.48537507596918,0.0186552686788806,0.0117861299682916,-0.00333635703555511
-6.48537507596918,0.0186552686788806,0.0117861299682916,-0.00333635703555511
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.53492076894367,0.0193255380771825,0.0120989977637424,-0.00295887529034454
-6.31249245447699,0.0186837880536817,0.0108471637696276,-0.00564951948061189
-6.38740407089622,0.0190621939530737,0.0106374585507783,-0.00511853143440945
-6.29215155252616,0.0179324584043814,0.0106533186177686,-0.00413640844306689
-6.37278640131509,0.019483660120054,0.0105289079805096,-0.00495186337675527
-6.43861645339115,0.0190483392254165,0.0103529747238505,-0.00362551044764711
-6.4116415258584,0.0191435690586147,0.0107892693790141,-0.00507121431695309
-6.34603188782534,0.0192316973001563,0.0101179596841333,-0.00564340153453896
-6.32166993494167,0.0189471664616093,0.0105712796225429,-0.00607951916930737
-6.36024614431691,0.0188897124304114,0.0101685877601878,-0.00516390433198922
-6.42170448215237,0.0188066310581007,0.0102563303810624,-0.00368810289748368
-6.3944873212628,0.0184428594375994,0.0102418747459847,-0.00416000368461821
-6.35267763461564,0.0182935056026956,0.0105530892409431,-0.00452130172085015
-6.43724684577536,0.018328310692269,0.0105496948433836,-0.00278813206494604
-6.31987812302477,0.0175903074149866,0.00848896398103423,-0.00366834598236515
-6.57308593367577,0.0196327058409422,0.0122471345492884,-0.00317256215993778
-6.25046458604292,0.0182495543500869,0.009075165461459,-0.00480245532166423
-6.38523449164771,0.019018550725911,0.00938459054185804,-0.00335925458910593
-6.39509964369003,0.0186055029559484,0.0103701220514245,-0.0027811436275394
-6.32527649226938,0.0177069180296445,0.010332246855052,-0.00347432491542247
-6.32192114833589,0.0179017430128256,0.0102622567174852,-0.00327614532960237
-6.26157618705221,0.0177837342459215,0.0104923904378363,-0.00430816755017565
-6.4915600196386,0.0193222921858078,0.0103606554862727,-0.0021613578685665
-6.42823722259212,0.01943048116839,0.0104346728489815,-0.00440664478321331
-6.34840131910217,0.0192502631322052,0.0104462666885489,-0.00594126286458766
-6.42847789015004,0.0188091290157713,0.0108139867356603,-0.00372699201756365
-6.42216265952183,0.0189454888514989,0.0108373370765305,-0.0038198435441485
-6.49833291412881,0.0195230554789133,0.0104063336533397,-0.00398537378927034
-6.35608851770116,0.0200277958329311,0.0102919514153772,-0.0069241740471446
-6.41396072291878,0.0190582729883154,0.011417869633404,-0.00420211135677648
-6.43387144731595,0.0198213476617748,0.00957894577867448,-0.00366230892703271
-6.46349127173797,0.0198279267852966,0.0118596506506336,-0.00505675460856911
-6.3799309771457,0.0198163696958933,0.0119781479382527,-0.00631132567718043
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.49594530611711,0.0204514468620271,0.011884633932146,-0.00420132374622136
-6.48452408876824,0.0187148853285289,0.0105993494991872,-0.00253588496754173
-6.34863553750944,0.0189382376841558,0.0101044353303547,-0.00494323669959833
-6.32616541376277,0.0188158060299139,0.0106529341580635,-0.0048703817200992
-6.30943099622873,0.0182780350752518,0.010523078850009,-0.00547103138545602
-6.38707420258951,0.0192062668533056,0.010488702914603,-0.0051812280437519
-6.35523433558672,0.0188849634762775,0.0106138635886984,-0.00459165309546885
-6.33580387190892,0.0192007217172435,0.0100379162036579,-0.00388062124148744
-6.34519930221548,0.0187545741080641,0.0108224567345292,-0.00466013539201384
-6.34359605325382,0.0183569163767461,0.0102163092246215,-0.00474614977893658
-6.41480152286614,0.0186730203858789,0.0107095789160142,-0.00323644119201103
-6.31465575497314,0.0181340558600556,0.0109521061225938,-0.0036823456706333
-6.22184458135625,0.0180044606866367,0.0103125162959233,-0.00451094469280743
-6.36879210985508,0.0180685793590436,0.0103484968740679,-0.00256035850620112
-6.34588623100409,0.0184145393081654,0.00981930930215262,-0.00374080241903928
-6.40327216427891,0.0183161216866454,0.0115686825010296,-0.00301570066849411
-6.27018746584429,0.0176714851449979,0.010356756903267,-0.00425113010962083
-6.53224318351524,0.0191513012866938,0.0118842098400016,-0.00249972998211815
-6.50982034129468,0.0186263048497017,0.0112474842071985,-0.00127274909965165
-6.37068464460092,0.0184748051193393,0.00980026157771826,-0.00247791837667724
-6.35605538419982,0.0177402733415998,0.0100406554904598,-0.00312579719910512
-6.3779228553566,0.0181773289840584,0.0103313979625537,-0.00344859656821507
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.44317130635492,0.0192457422204212,0.0108183246128818,-0.00305390901144082
-6.3588637202981,0.018889180858535,0.0111001854236802,-0.00439332833607959
-6.47270361064459,0.0189180499731764,0.012634460727615,-0.00382734060332317
-6.23127311847683,0.0182079058055007,0.00811858317576868,-0.00502459195101628
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.45171787066657,0.0187050411448945,0.0130556716972188,-0.00364752481874084
-6.2444480733214,0.0170606912051286,0.0101446858261723,-0.00465413646471569
-6.38105364525086,0.0193449662651147,0.0105441571358069,-0.00574440158446702
-6.40785444333448,0.0194080986447282,0.0103847464744048,-0.00524184086100405
-6.37372280210415,0.018596663370026,0.0100301428577997,-0.00433075603975148
-6.35250451543872,0.019454070594484,0.0100811535082043,-0.00574974682803611
-6.43602314649842,0.0191967873676727,0.0102041333463724,-0.00437489899690953
-6.34308555679157,0.0187621456532283,0.0104271738485272,-0.0058468804988292
-6.35314938024401,0.0185091424257673,0.0102289329585316,-0.00388891732768895
-6.43524777192448,0.0191869015960159,0.0103966840842988,-0.00366502855391031
-6.41006206930879,0.0188862444243855,0.0109987634482455,-0.00455127336674495
-6.37769463607706,0.0189445274193817,0.00995337626995096,-0.0042635887395288
-6.44336402119082,0.019332400601383,0.0111079654036454,-0.00311810535592546
-6.27545819000482,0.0182979434129771,0.0100216816100447,-0.00422986471658922
-6.28599761533437,0.0180893672603548,0.0100705541516186,-0.004401566198374
-6.39573413023334,0.0191126806655268,0.0108286229095996,-0.00390041272376353
-6.36471843953046,0.0188490647760018,0.0102756166452487,-0.00436027231414793
-6.37070216891369,0.0182026002850332,0.0102842809182867,-0.0029978256938238
-6.37493325233266,0.0191319416194323,0.0104095810778849,-0.00402497048791216
-6.40725202268108,0.0190481032784423,0.010337018358376,-0.00313019363792292
-6.36887558308244,0.0178924425723036,0.0100867826599044,-0.00345271655133621
-6.44271802080379,0.0187967804255686,0.0109913300916966,-0.00374928033578191
-6.44271802080379,0.0187967804255686,0.0109913300916966,-0.00374928033578191
-6.41257424143032,0.0180061511142059,0.0105370074922117,-0.00283629213236173
-6.3366748741581,0.0178160519904214,0.0108380178317443,-0.0040374173726164
-6.4375733143198,0.0187594257225858,0.0108749384260519,-0.00271883141302376
-6.37181358988339,0.0191341820157448,0.0107302345959613,-0.00434753278720994
-6.27708310627382,0.0180421517523353,0.0104257485372642,-0.00449408054451923
-6.34611979946509,0.0196605581011589,0.0105262446601241,-0.00512765295382448
-6.34072849375175,0.0190577909570928,0.0103719447974636,-0.00480267423041247
-6.34072849375175,0.0190577909570928,0.0103719447974636,-0.00480267423041247
-6.44968505232147,0.0197422795292269,0.0106413380104043,-0.00354553716259134
-6.34632475985978,0.0185174302038071,0.0107368935279794,-0.0047515007573426
-6.45799443810115,0.0191451248748861,0.0114198351508165,-0.004430249250327
-6.36424788051937,0.018497851128626,0.0105118447313707,-0.0047113267874346
-6.38881327927358,0.0178519861818718,0.0103334205107574,-0.00278349454699326
-6.37542487948147,0.018743625305174,0.00992903919602639,-0.00338994637835998
-6.40480562513048,0.017982568900365,0.00953767820432902,-0.00247052044038292
-6.44650017036941,0.0188748805402375,0.0103208051247309,-0.00311390521520252
-6.3602743803787,0.0182728181769042,0.0111247164644967,-0.00432931296173209
-6.36117582242446,0.018867263352553,0.010604255064118,-0.00563685438939659
-6.36745760904334,0.0192203988366148,0.0102226357216454,-0.00517885998984947
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.32502399506099,0.0186482074725234,0.0107167345347108,-0.00568117321146088
-6.27260395699549,0.0175330560209896,0.00934645790330289,-0.00524409178898413
-6.27260395699549,0.0175330560209896,0.00934645790330289,-0.00524409178898413
